Wavelength,ICA1_R1,ICA1_R2,ICA1_R3,ICA2_R1,ICA2_R2,ICA2_R3,ICA3_R1,ICA3_R2,ICA3_R3,ICA4_R1,ICA4_R2,ICA4_R3,ICA5_R1,ICA5_R2,ICA5_R3,ICA6_R1,ICA6_R2,ICA6_R3,ICA7_R1,ICA7_R2,ICA7_R3,INTA1_R1,INTA1_R2,INTA1_R3,INTA2_R1,INTA2_R2,INTA2_R3,INTA3_R1,INTA3_R2,INTA3_R3,IAS1_R1,IAS1_R2,IAS1_R3,IAS2_R1,IAS2_R2,IAS2_R3,IAS3_R1,IAS3_R2,IAS3_R3,IAS4_R1,IAS4_R2,IAS4_R3
608,0.625517481124095,0.620164647118164,0.618678005572232,0.502637238441616,0.496842289382484,0.495248795503725,0.424620030352316,0.420394994527009,0.417812792443423,0.302553307800474,0.299253246996425,0.297023345876575,0.186087824786126,0.186260175251392,0.185247072429814,0.156628763854191,0.15607174815652,0.154586191083006,0.0944703847746512,0.0951926686413258,0.0936979604945871,0.569603287391823,0.561147229856721,0.569491590841081,0.306108554712404,0.31359517924055,0.293964321630376,0.114050397713209,0.114223571221495,0.118140564426667,0.0371379281370987,0.0359895079213508,0.0374396006562996,0.240984107408864,0.236492271686746,0.232335918672465,0.342401046463733,0.349490019142566,0.344285294075319,0.894149381561733,0.843831896714155,0.866102995799782
609,0.625431220528295,0.620063425551966,0.618542639858471,0.502562483886082,0.49673916896947,0.495118023750323,0.424554176019384,0.420284170234194,0.41774223064128,0.302449754684746,0.299117489433346,0.296911214206101,0.186024162275589,0.186183136671387,0.185168677062012,0.1565641716543,0.156019644054083,0.154516881212274,0.0944491928918638,0.0951780929434219,0.0936957520219823,0.569635331626696,0.561172699652819,0.569566278253885,0.306186667241655,0.313574392455905,0.294003811178867,0.114003554923264,0.114160435396909,0.118107913732734,0.037147685046927,0.0359751512570044,0.0374516695277329,0.241043628447455,0.236551622106627,0.232395979355486,0.342429472699078,0.349491385394602,0.344339187084356,0.894280714618054,0.843973388556701,0.866365527639519
610,0.625342989308921,0.619970504391502,0.618426373053202,0.502471427168421,0.496618585218484,0.494979314544001,0.424455640644002,0.42018144309402,0.417643198554859,0.3023266847174,0.298986832253391,0.296777834276677,0.185942244531505,0.186070515426017,0.185059429054778,0.156497279397626,0.155939128204429,0.154427270166596,0.0944426392182846,0.0951537774453584,0.0936552722755802,0.569719147803841,0.561162661305508,0.5696457761631,0.306292753504344,0.313554038386675,0.293997014826511,0.113987720548043,0.114105627967613,0.11803880267209,0.0371437259492562,0.0359599801408991,0.0374669956359779,0.241082329159413,0.236608561137808,0.232466472631367,0.342456353501291,0.349479255575195,0.344396460834767,0.894473308841471,0.844063414738407,0.866622488574272
611,0.625272132228993,0.619881398797692,0.618339139286977,0.502407128782262,0.49652422355639,0.494905736227149,0.424381198516361,0.42005287815465,0.417573097005936,0.302220857098916,0.298831272995219,0.296644992959299,0.185826008769919,0.186000797812735,0.184962035879996,0.156471519357097,0.155876046143258,0.154364118177973,0.0944369631860746,0.0951325169261474,0.0936356045098755,0.569810516754251,0.561190680848963,0.569695654604911,0.306366784325013,0.313562721882092,0.293985885804992,0.11393415815625,0.114046522851392,0.11799709191507,0.0371503341882387,0.0359908805024638,0.0374545338299783,0.241159122703152,0.236718307196805,0.232557499359453,0.342483971116023,0.349532675009954,0.344441014940881,0.894626734247547,0.844194875434758,0.86683257122373
612,0.62517318095743,0.619833020037337,0.618266683905745,0.502322982592466,0.496454142080006,0.494820940141446,0.424296817145533,0.419934909362713,0.417493057641331,0.302121061340511,0.298704954870844,0.296514153325544,0.18573275837027,0.185929987447356,0.184888985033379,0.156445334251906,0.155826547263267,0.154326484148566,0.0944077213825961,0.0951216228482624,0.0936264662287296,0.569862117784447,0.561211091910723,0.56971567608956,0.306395838270627,0.313556773632369,0.293941680662924,0.113874568624912,0.113995537089961,0.117959937760556,0.0371623417355456,0.0360012947546886,0.0374397348499654,0.241261481550194,0.236819879832024,0.232648406463952,0.342543188445254,0.349581725043557,0.344491602947539,0.89480943785399,0.844369102660671,0.867008778445917
613,0.625041561801485,0.619793000534153,0.618194216298132,0.502203022238868,0.49637185368794,0.494705829894125,0.42419126881236,0.41984073523732,0.417382678716267,0.302015033181028,0.298607672039826,0.296384128507259,0.185665448551725,0.185836821930384,0.184830128341489,0.156395453059414,0.155778258352005,0.154298283283697,0.0943613821818223,0.0951135903535892,0.0936187142992939,0.569869131678876,0.561206250069448,0.569706158346579,0.306384168862726,0.313530063432017,0.293859244153581,0.113820547083946,0.113954687472135,0.117912340694462,0.0371731290380547,0.0359749677752907,0.0374344415918768,0.241380250116795,0.236900838698541,0.232745696176335,0.342628867586275,0.349610311065077,0.34455775476058,0.895038906152029,0.844567496773523,0.867162796720158
614,0.624937666465221,0.619636776081802,0.61811538265063,0.502080182690756,0.496192601555923,0.494627519601884,0.424089935471182,0.419766356624853,0.417247333664891,0.301892615362731,0.298470174284344,0.296257028454639,0.185554598039281,0.185729257452356,0.184748570706311,0.156320919352175,0.15570730520878,0.154244405131969,0.0943481547037413,0.0950802110811969,0.0936059933213385,0.569891203599954,0.561201683961237,0.569677817884188,0.306363318807912,0.313532796302519,0.293768652001882,0.113759052132913,0.113914427755872,0.117847328850009,0.0371730250303865,0.0359594986661364,0.0374344128631147,0.24151083733498,0.237013879614265,0.232897701097713,0.342689994452887,0.349676831220467,0.344644472789808,0.89528161738947,0.844754696247616,0.867319946351385
615,0.62485461718638,0.619469972755162,0.61803318256905,0.501930816704091,0.496016170410685,0.494525943321506,0.423987434685614,0.419659652590425,0.417138245162422,0.301766610199383,0.298350931261932,0.296115581502095,0.185478121160617,0.185628666239726,0.184627523533793,0.156244960148973,0.15563613423078,0.15416039460516,0.0943656809323509,0.0950474610861804,0.0935713776034839,0.569926931271575,0.561202810143319,0.56961772764016,0.306339851434518,0.313525997977096,0.293668726666412,0.113718628383247,0.113881756384633,0.117801762598613,0.0371707194525949,0.0359677036635111,0.0374472199989435,0.241679291996614,0.237161136699922,0.233074709051484,0.342773497219611,0.349780062763351,0.344735110461226,0.895539553609918,0.844949567427582,0.867462454443922
616,0.624790316501698,0.619375308382397,0.617962698783318,0.501781211089297,0.495890584900114,0.494410290789253,0.423891608409267,0.419537867595885,0.417061237631524,0.301645745158406,0.298243838846253,0.295985516290159,0.185428178739958,0.185552255880319,0.184515381190809,0.156180491749893,0.155584485725433,0.154081572540739,0.0943834984226807,0.0950322714700211,0.0935402013897921,0.569996106691776,0.561233726798355,0.569577518056032,0.306332061059491,0.31353473449164,0.293575174144104,0.113704301626838,0.113860669564716,0.117778875746157,0.0371830622045422,0.0359851193353583,0.0374585585724476,0.241891612176127,0.237344833354314,0.233269810483597,0.34288698013687,0.349904041084299,0.344840177669143,0.895819622486166,0.845146331563802,0.867618702597718
617,0.624716814091846,0.619395189740562,0.617902669359691,0.501660706834611,0.495817905919532,0.494303721068307,0.423800436238599,0.419440400950798,0.416982911278294,0.301527466101922,0.298107944344741,0.29590042319566,0.185351956442457,0.185504265967832,0.184484491281766,0.156130918557728,0.155562708952017,0.15405742486722,0.0943541532205312,0.0950418756963724,0.093553605859107,0.570096082176899,0.561302195247334,0.569614041052431,0.306345117404859,0.31359463284693,0.293500804962012,0.113702650343814,0.113848856519704,0.117759971694475,0.0372251028985932,0.0359812273868476,0.0374454461140514,0.242131047279028,0.237553094168877,0.233476068124038,0.343006515228946,0.350011271556124,0.344969750432825,0.896096985265027,0.845300943536332,0.86780717590431
618,0.624626843256792,0.619340377637075,0.617859187438027,0.501525485139104,0.495709168495936,0.494208378267147,0.423721883239078,0.419387427669033,0.416916984160616,0.301425555641835,0.2980274180781,0.295804691763891,0.18528466196293,0.185431409747882,0.184443093726688,0.156117418117058,0.155511482094731,0.154033601856485,0.094354931800961,0.0950279004273716,0.0935612634085486,0.570131246867711,0.561380935466314,0.569647964446508,0.306309059137887,0.313606029229118,0.293462769117792,0.113680407985954,0.113831432553754,0.117744543772345,0.0372160200410622,0.0359993131448981,0.037469344493814,0.242372237011793,0.237784042015533,0.233721035300259,0.343123641615306,0.350167911398375,0.345121750393049,0.896383505996441,0.845493260027682,0.868067026672881
619,0.624542854790722,0.619240552459659,0.617814505379296,0.501402497681226,0.495579263718141,0.494111897411287,0.423660063144646,0.419329499330207,0.416842442401068,0.301329965706836,0.297949384443306,0.29570035070425,0.185236455245594,0.185349120318458,0.184383644338528,0.156105363329006,0.155459222742212,0.153997578553793,0.0943543466930151,0.0950097736472609,0.0935604069925683,0.570127452263254,0.561430099933318,0.569647778136756,0.306225970189194,0.313550275959476,0.293440739237626,0.113656920018055,0.113818635829249,0.117711386523898,0.037207577889857,0.0360212531361677,0.0375183514284072,0.242648370201029,0.238046874887474,0.23399397434529,0.343285616214356,0.35035813763509,0.34530434960128,0.896664280744376,0.845753697715307,0.868373367471307
620,0.624477284822607,0.619158108705763,0.617749813383378,0.501309727265063,0.495455498142608,0.493999629113861,0.423601054111741,0.419224095709358,0.416741317704959,0.301227857506513,0.297820286435459,0.295596474151784,0.185202720659776,0.185280887345288,0.184317948002138,0.156065286018086,0.155438196364852,0.153952381558428,0.0943226175335732,0.0950126270061109,0.093559385323648,0.570127804421616,0.561432585866893,0.569614843454696,0.306121802340656,0.31344429263577,0.29341679244546,0.113653974911471,0.113818775557217,0.117655974016898,0.0372526907124131,0.0360308967072228,0.0375671280779009,0.242988239316329,0.238350254125822,0.234279193816149,0.343521197658064,0.350555237547384,0.345513467832396,0.896925139813655,0.846086723942334,0.868678986855133
621,0.624371399184041,0.619087631133794,0.617669702702055,0.501172336861041,0.495318523071298,0.49387201144498,0.423451296888928,0.419130506314853,0.416638662900672,0.301129653225859,0.297716047899354,0.295483350462545,0.185143940309067,0.185223174584082,0.184266514660639,0.15604375800053,0.155420905645727,0.153934191661727,0.0943415018788959,0.0950249885212722,0.0935710654979024,0.570122629061027,0.561472139047256,0.569646322259841,0.306049560676015,0.313365483479189,0.293430987291238,0.113655281856846,0.113808002555573,0.117665013413793,0.0372885675723671,0.0360796106117893,0.0376056063541628,0.243338153831158,0.238680614980045,0.234556727312428,0.34373131293984,0.350759048111436,0.345674005360216,0.897150850609649,0.846445416058367,0.868879795534917
622,0.624283827682079,0.619013731230923,0.617568430140285,0.501031132049702,0.49519989484238,0.493725436840806,0.423347980203821,0.419043731814311,0.416543222399968,0.30099616291951,0.297612452181441,0.295371958823565,0.185055297828126,0.185164442077165,0.184220988154629,0.156029550469194,0.155389275983314,0.153914803005058,0.0943463876747952,0.0950260257599703,0.0935890074469511,0.570130595562441,0.561513663083134,0.569684813830064,0.305997633724382,0.313318909415397,0.293432116591106,0.113646354925761,0.113802908257996,0.117671907580672,0.0373070828881425,0.0361195047510616,0.0376237839574461,0.243688623764042,0.239022285179637,0.234881459934221,0.343913150030193,0.350954488318087,0.345853287383086,0.897436214897605,0.846765190835436,0.869147221700572
623,0.624250975637469,0.618940462137109,0.617468346228837,0.500923830293334,0.495111988291511,0.493580314089019,0.423341684054482,0.418970101783409,0.416465578712101,0.300843597673143,0.297506413835531,0.295279803741576,0.1849592203893,0.185106313455056,0.184169469394649,0.15600637351502,0.155344280405462,0.153875210976775,0.094316445862842,0.0950170700414481,0.0936016939885457,0.570183526559873,0.56156874859607,0.569726259671054,0.305973451740444,0.313319115041759,0.293407922083703,0.113627682104786,0.113811372349624,0.117648974056898,0.0373155159231226,0.036129388616337,0.0376307591436395,0.244053162671475,0.239378308587412,0.235278411921673,0.344086903189199,0.351143683198886,0.346086725282876,0.897838150541282,0.847046622251255,0.869553634512294
624,0.62420050091349,0.618842874258447,0.617390062849189,0.500832805718041,0.494972321734944,0.493458918606148,0.423252621759833,0.418907102316732,0.41638280964905,0.300786558552871,0.297416064296636,0.295214994780381,0.184917601234863,0.185063875982946,0.184069719993528,0.155930292846514,0.155309627216475,0.153794385233563,0.0943219019081539,0.0950397020123326,0.0935721450048038,0.570285268806744,0.561708242963415,0.569838867039486,0.306002299615807,0.313384467947542,0.293401982110835,0.113616578917507,0.113811083816635,0.117643060295332,0.037343994809774,0.0361424922121822,0.0376770792502578,0.244462184566145,0.239762983049606,0.235688126398667,0.344274327426344,0.351325979331945,0.346303229957983,0.898240706208668,0.847325779179935,0.869861409288292
625,0.624101287584349,0.618778369440874,0.617305304092392,0.500689167563636,0.494831185005139,0.49333711583318,0.423132212630964,0.418818538599983,0.416281514360932,0.30068320199944,0.297335415617998,0.295113540995253,0.184867099924046,0.184986537607136,0.183982210605409,0.155851976480159,0.155259536278893,0.153746495318094,0.0943143139421242,0.0950366414308012,0.0935632847161183,0.570417499944596,0.561820509486178,0.569913466508077,0.306052799097414,0.313458833859739,0.293381397824611,0.11361288621471,0.113793772603871,0.117657412785754,0.0373762872540678,0.0361557956340063,0.0376883814962577,0.244895917732095,0.240169203471292,0.236091851409863,0.34446643465638,0.351506828957855,0.346502562007359,0.898692703858149,0.847625118181656,0.870187487680027
626,0.623990772923113,0.618734647584157,0.617223792305299,0.500516261309724,0.49470589665632,0.493217530374799,0.423021891349492,0.418714046042238,0.416175205492695,0.30053081291115,0.297246315157456,0.294984120506265,0.184798789796974,0.184888068496731,0.183915749822876,0.155797354406888,0.155198823245217,0.153726299259452,0.0943037431790761,0.0950128234001103,0.0935728103122415,0.57055037550687,0.561892349148635,0.569952311258421,0.306099216735753,0.313518147926194,0.293339691695037,0.113617027676069,0.113769314811677,0.117666371997322,0.0373995798250866,0.0361755663678803,0.0376683016126026,0.245334320263322,0.24058743278869,0.236487463837495,0.344655013959722,0.351694151792389,0.346690101496474,0.899194614848442,0.847947066115503,0.870561151513809
627,0.623934722332819,0.618620862188741,0.617154206610253,0.500384625870402,0.49457210890038,0.493097975752432,0.422948774457493,0.418618750856054,0.416080419660816,0.300408761054678,0.297106163664069,0.294875693202766,0.184730865377022,0.184821106593111,0.183835282727426,0.155770214640945,0.155146754303319,0.153663945203294,0.0943354167284024,0.0950129044012602,0.0935485066412426,0.57061979897135,0.561955265154882,0.570011979858318,0.306104322814223,0.313546910364053,0.293274334999066,0.113623131904298,0.113757506449361,0.117614470414985,0.0374001512262474,0.0362116954674564,0.0376742027242913,0.245747364689327,0.240997992312116,0.236882207708899,0.344816914445287,0.351883931751188,0.34686661728726,0.899681335091023,0.848242050947621,0.870926235379202
628,0.623836051864797,0.618527529289234,0.617089935955543,0.500242854015997,0.494438505290717,0.492960434844448,0.422867989056896,0.418522828691533,0.416017111089981,0.300288175160216,0.296984778293043,0.294796100648006,0.184644622633936,0.184754443735136,0.183791259900183,0.155745700084015,0.155118825873579,0.153653581164508,0.0943567175457414,0.0950107982607146,0.0935703892193542,0.570708464007343,0.562020786097579,0.570052918107093,0.306117210649959,0.313573015724281,0.293221446062445,0.113586793526555,0.11371691806635,0.117598236904191,0.0374449107719184,0.0362524968643746,0.0377094634672864,0.246200411618283,0.241429671101147,0.237316886168443,0.344987129373877,0.352068537545767,0.347062169019358,0.900164970963793,0.848562596014618,0.871292243299651
629,0.62374991248525,0.618469253127334,0.617039949651031,0.500087112543509,0.494308697871605,0.492837665319152,0.42277243388562,0.418425222618553,0.415936384482814,0.300166109522846,0.296877363636409,0.29468279095048,0.184552782530104,0.184682466548515,0.183749472533451,0.155694433215585,0.155091003910904,0.153651118816361,0.0943571798532022,0.0950051215817244,0.0935986295122112,0.570803747978203,0.562097165218047,0.570082583228043,0.306146858729141,0.313598851924147,0.293172197254052,0.113546488849792,0.113665256446434,0.11758459143182,0.0374916347708294,0.0362721124965512,0.0377473664805194,0.246657584236952,0.241871907452027,0.237756290353015,0.345147694213811,0.352239508499414,0.347252835356051,0.900599274792224,0.848911334378373,0.871646688464206
630,0.623736098499225,0.61842474782651,0.616999919919286,0.499924174102673,0.4941775738494,0.49275305552757,0.422664145867868,0.418323810772817,0.415786633384085,0.300044237914968,0.29676035670243,0.294479788881001,0.184475123769218,0.184606614267768,0.183664405136594,0.155605689692038,0.155035414824287,0.153590049821598,0.0943404738463381,0.0950008322751062,0.0935746742653171,0.570865556554706,0.562181422057176,0.570117158487105,0.306177621798768,0.313618745316185,0.293109667091042,0.113546706775459,0.113635893052916,0.117521171409716,0.0374845195622566,0.0362518087467147,0.0377551832984861,0.247067790927287,0.242300990009446,0.23814977226504,0.345274321581046,0.352389112708608,0.347402982941487,0.900943469638923,0.849264441481551,0.871971231783727
631,0.623638167355515,0.618334730390089,0.616904748963821,0.499778155712849,0.494024635716143,0.492601864931967,0.422564531233315,0.418228878921938,0.415675645705819,0.299941599677579,0.296661849340768,0.294344844037674,0.184428019884809,0.184545755937896,0.183608989456406,0.15561217501221,0.155002549856796,0.153551621069843,0.0943257451581558,0.095011124440858,0.0935734866758791,0.570917541092826,0.56227239428767,0.5701980683859,0.306136904187804,0.313658546217471,0.293084797897803,0.113497011418905,0.113656381321073,0.117501496387578,0.0375165307802924,0.0362476046534714,0.0377414233444397,0.247538212317585,0.242731486969016,0.238547822160947,0.345448284761476,0.352551820834001,0.347550458485344,0.901390583088567,0.849618931095741,0.872321715543515
632,0.623490181671794,0.618252503737941,0.616784944036092,0.499646282695188,0.493877313968813,0.492430945195099,0.422446097294416,0.418141530053993,0.415583759036696,0.299832986270656,0.296561308458509,0.294244710302472,0.184377041894298,0.184486888658889,0.18351886930703,0.155600581411724,0.154963489079566,0.153495239526325,0.0943131020460397,0.0950231793471909,0.0935556817137728,0.570966695122192,0.562351673025641,0.570269834515345,0.306104701468905,0.313677963845595,0.293068788667878,0.113451611800551,0.113651776436258,0.117492007483402,0.0375426728006773,0.0362586213821553,0.0377442736026237,0.247992663177639,0.243152811510375,0.238974436996149,0.345611023000855,0.352712112132797,0.347723655087933,0.901829900755647,0.849960049439929,0.872742534126932
633,0.623340551936552,0.618197922537105,0.616668384923302,0.499514688414324,0.493744379973639,0.492277337056407,0.42230038799655,0.418051823386995,0.415481569113648,0.29970464080251,0.296440989308946,0.294137230260635,0.184297527532389,0.184417773200391,0.183376130802204,0.155507149477997,0.154901522904267,0.153407203839594,0.0943020084751341,0.0950270904273252,0.0935068767642782,0.571008561364443,0.56239713898031,0.570292029543621,0.306117428176169,0.313644666416258,0.293036733923574,0.113441060507193,0.11358418470427,0.117461421044204,0.037534363704262,0.0362788467993983,0.0377809059456016,0.248386997970351,0.243559336488391,0.23942376840853,0.345728084950848,0.352857302940594,0.347920129734235,0.902188340641709,0.850288542225396,0.87321735696111
634,0.623236833331574,0.618086201195118,0.616561047618768,0.499356905399037,0.493585209609103,0.492125169027913,0.422189451842306,0.417930656254509,0.415353810970796,0.299587199454226,0.296303083448295,0.294017074268628,0.184198415759026,0.184337978605078,0.183318378521592,0.155450025110419,0.154852591324151,0.153376788765574,0.0943050153176309,0.0950305194853869,0.0935055312972882,0.571018420209754,0.562380094300167,0.570294902358519,0.306068231637699,0.313554619771915,0.29300110316722,0.113403911078894,0.113527367367337,0.117420082745775,0.0375353498222446,0.0363125501562679,0.0378166248212124,0.24880561712733,0.243972086450782,0.239831676030665,0.345866591422573,0.353004652328655,0.348073273597142,0.902581723260396,0.850665475079228,0.873598918857081
635,0.623162873815068,0.617999333156954,0.61648965249738,0.49921040204716,0.493433965977369,0.491982471335971,0.422067803727968,0.417810447248612,0.415237576978475,0.299474354427182,0.296173678999989,0.293875518808178,0.184113503723305,0.184256961627897,0.183262976473134,0.155401110863439,0.154799697649386,0.153345270765477,0.0942656033986219,0.0950130388210149,0.0935128652843097,0.571068830321398,0.562387614322553,0.57026916219779,0.306038155445555,0.313486229155763,0.292940308035526,0.113373872505534,0.113484310773772,0.117345458144605,0.0375449992109342,0.0363193466402372,0.0378314247326963,0.249215066279552,0.244357474390931,0.24021421086482,0.345994313122821,0.353131127551206,0.348210553831874,0.902965484990481,0.851060324111285,0.874005140192731
636,0.62310161177863,0.617944121451429,0.616444219735873,0.499076089320994,0.493300188406361,0.491853979453819,0.421937665608904,0.417702382742224,0.415137960922267,0.299353243363516,0.296053985825718,0.293726190139233,0.184051539177834,0.184186258967612,0.183191178551863,0.155357487684444,0.154749943115852,0.153302498362329,0.0942088814144949,0.094988863289418,0.0935192943838247,0.571159519721544,0.562436411289492,0.570248332992135,0.30603557753102,0.313456405484327,0.292874943418179,0.113351696106267,0.113454977804812,0.11726475234687,0.0375638612793029,0.0363073560487231,0.0378362383955696,0.249622669035537,0.244731019121876,0.240597876987666,0.346124355534926,0.35324911153879,0.348355769817378,0.903369622207276,0.851466623807632,0.874469593244946
637,0.623047635424796,0.617864422381175,0.616387981122335,0.498926439751537,0.493184276209649,0.49175466262693,0.421861688405258,0.417607785824373,0.415035643192205,0.29920538300399,0.295925329042579,0.293615020416891,0.184001021978173,0.184148283312725,0.183152343543454,0.155346210969484,0.154742836970937,0.153291890108667,0.0942553921842733,0.0950156104002569,0.0935467979972864,0.571227458938174,0.562484847768054,0.570332705266811,0.306002267536978,0.313428870426016,0.292882171654575,0.113305838374548,0.113438505957523,0.117268341839714,0.0375948640230755,0.0363388269146416,0.0378790836809581,0.250085465815522,0.245168381670309,0.241031211292753,0.34632855118032,0.353417637584548,0.348541859346624,0.903931829746183,0.851916327618926,0.874962390727542
638,0.622927803645052,0.617766414783235,0.616321307794074,0.49880396665236,0.492999223581316,0.491635928890659,0.42177173918902,0.417494975920745,0.414955554856611,0.299099979388853,0.295800864765585,0.29352850967997,0.183948755809449,0.184074272585403,0.183084419847129,0.155295304122541,0.154693557405927,0.15325071163447,0.094277336217456,0.0950083401250053,0.0935520984429361,0.571250826877275,0.562513024992099,0.570363251410142,0.305955660417968,0.313366827010358,0.292866915856278,0.113278585130017,0.113409611021084,0.117232476261902,0.0376136082587458,0.0363651088648286,0.0379097845891016,0.250499474179486,0.245566399913899,0.241432393339314,0.346498192679161,0.353585386926446,0.348715482411186,0.904378397023142,0.852394776999472,0.87544831176092
639,0.622796009393802,0.617657075301464,0.616236506329038,0.498695512810291,0.492803580649473,0.49149379297839,0.421670744938582,0.41738486768678,0.414870239330603,0.299009855386258,0.295686869288885,0.293437143664631,0.183882662103993,0.183983099933185,0.182990829292971,0.155236328026983,0.154626080846009,0.153183471720353,0.0942685749868565,0.0949843664002444,0.0935300568700503,0.571239471636355,0.56253707722089,0.570358913628632,0.305887210059657,0.31328035763022,0.292836754093466,0.113247139304946,0.113369361786248,0.117172755157615,0.0376207571788693,0.0363888389547347,0.0379347230943192,0.250873474784109,0.245933720184395,0.241803955138889,0.346638775188237,0.353746738172635,0.348875744551398,0.904759916841604,0.852888262964544,0.875921324840691
640,0.622745533047536,0.617545278241525,0.616125734044618,0.498564112649117,0.492701109353179,0.491341329056487,0.421581905634443,0.41731208097626,0.414735365219967,0.298875053452798,0.295584800070011,0.293305478273067,0.183794633789654,0.183922939668704,0.182900880716655,0.155233608800582,0.154600479666142,0.153120317632396,0.0942662488447713,0.0949950923385221,0.0934937682381059,0.571222622612252,0.562583763435806,0.570397902070247,0.305789421417442,0.313202333450634,0.292830372393747,0.113170934314485,0.113328797027338,0.117151495796794,0.0376270533274075,0.0364267900300699,0.0379758182594074,0.251256660691519,0.2463173897896,0.242177624590101,0.346794074204114,0.353908529524067,0.349038752741073,0.905241407322547,0.853377171710486,0.876386085410749
641,0.62267704636224,0.617456116740776,0.616035787046844,0.498405238542973,0.492571011154781,0.491196098409294,0.421456133167865,0.417217763873302,0.414604509002383,0.298770530274632,0.295479432507182,0.29317098095739,0.183726641252149,0.183844757194013,0.182839124284175,0.155207862024645,0.154554927902273,0.153067634346757,0.0942655636124526,0.0949946282901565,0.0934858477790861,0.57127539935062,0.562619303626471,0.570418964150138,0.30578361988939,0.313175905712823,0.292779989515502,0.113133548209661,0.113280855199831,0.117109275341137,0.0376302414442309,0.0364391079268165,0.0379710686123823,0.251632495762735,0.246702249560665,0.242542777368601,0.346922288478655,0.35405123959768,0.349197088698956,0.9057530380787,0.853855601274815,0.87687417731032
642,0.622593846947326,0.617378550904168,0.615958245810496,0.498236677358046,0.492414711255022,0.491059731490041,0.421339806829677,0.417108393402957,0.414500179642603,0.298680676133943,0.295372065366538,0.293056542622438,0.183659571587097,0.18375511695574,0.182788251698267,0.155162983036709,0.154498462312418,0.15303642755952,0.094269498064212,0.0949797987751385,0.0935003719193182,0.571370550811943,0.562665431972901,0.570425427700312,0.305814346759601,0.313171948553653,0.292725635945297,0.113125786318671,0.113240250553291,0.117060450306699,0.0376505394359326,0.0364290374528936,0.03797247577465,0.252018298847707,0.247070130808555,0.242904874714661,0.347069825955011,0.354199773481208,0.349348066897529,0.906300132108669,0.854348658478805,0.877362037135675
643,0.622511164738593,0.617295706062677,0.615876277272272,0.498074463488868,0.492254043376848,0.490929798468226,0.421263558595824,0.416999766935281,0.414423554326841,0.298580456849109,0.295265200187709,0.292965740215728,0.183573078653577,0.183672701768544,0.182726852855855,0.155113001666547,0.154450654087492,0.153023675093257,0.0942727274711772,0.0949612880274084,0.0935175947535243,0.571453550468233,0.562730679464964,0.570433065224113,0.305810908344485,0.313153212468277,0.292705095842643,0.11312378905183,0.113216958097521,0.117024800160577,0.0376939742432465,0.0364167999547369,0.0380199399543891,0.252418750144309,0.24741276472799,0.243262585096246,0.347267793999605,0.354374066099749,0.349492712763437,0.90688002983905,0.854877191445005,0.877828228228361
644,0.622432326417489,0.617208525213249,0.615793867882312,0.497917924436513,0.492116716501404,0.490812459581766,0.421143707085331,0.416906009782932,0.414331839464881,0.298472264986352,0.295160471769897,0.292848125938462,0.18348530716214,0.183634598404933,0.182652360652033,0.155054988449431,0.154430942103013,0.152980706748266,0.0942336790827596,0.0949766500730568,0.0935037921136992,0.571450043199953,0.562752771570984,0.570476748359996,0.305774890348198,0.313114659373298,0.292683307051497,0.113121438793833,0.113193974597991,0.116998309065732,0.0377044191325795,0.0364604281330538,0.0380341072320279,0.252787506686768,0.247771698056213,0.243585566588262,0.347452865348263,0.354559335521937,0.349649695357176,0.907452438973972,0.855444977299059,0.878315523087904
645,0.622367519447985,0.61712040493996,0.615710987299212,0.497766119375782,0.49197024423625,0.490705455825877,0.421038043866051,0.416813116903794,0.414224046266175,0.298379853273824,0.295046910264184,0.292726260868205,0.183399530448741,0.183582492296723,0.182582978783353,0.15499631029844,0.154407720957461,0.152933311041004,0.094211357777038,0.0949991251452065,0.0935022009769619,0.57147187226389,0.562758857903678,0.570523298394814,0.305736873357143,0.31305913102546,0.292672745135625,0.11310160073419,0.113180484335995,0.116977423524221,0.037706155296471,0.0364858402964885,0.0380599653624447,0.253107930985379,0.248100416133199,0.243905782486067,0.347608765700492,0.35473224007137,0.349815358197682,0.907994868307057,0.856048131639712,0.878811420876487
646,0.622311442011861,0.617029939802723,0.615633369466402,0.497618159333409,0.491803959467692,0.490604905307944,0.420972611224662,0.416709579577368,0.414112680167937,0.298299068665958,0.2949285191195,0.29261417777056,0.183321479102954,0.183489247319563,0.182523635212205,0.154944137696517,0.154357244580763,0.15289697763454,0.0942285283214472,0.0950027741515852,0.093525284632122,0.571550880111069,0.562761799913625,0.570558552372411,0.305707950285217,0.312992375813237,0.292669383115782,0.113059736297025,0.113163553631223,0.116955262460375,0.0377151558731596,0.0364740709874254,0.0381056560004753,0.25339742993525,0.24839859534693,0.244236031040754,0.347743124031574,0.354895002266748,0.349984615915046,0.908541879684126,0.856688241205914,0.879323115198317
